Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
518,3,174,392.833,296.833,0,85.9,340.024,159.283,NA,5.333,NA,0,45
519,3,175,404.833,299.5,0,73.1,352.317,168.107,NA,12.293,NA,12.529,12.529
520,3,176,412.833,306.833,0,77.1,363.17,178.711,NA,10.853,NA,42.51,29.982
521,3,177,419.5,313.5,0,96.2,372.598,188.019,NA,9.428,NA,45,2.49
522,3,178,428.167,316.167,0,105.8,381.665,195.352,NA,9.068,NA,17.103,-27.897
523,3,179,431.5,318.833,0,76.1,385.934,199.502,NA,4.269,NA,38.66,21.557
524,4,1,260.833,214.167,0,190.1,0,0,NA,NA,NA,NA,NA
525,4,2,260.167,214.167,0,191.1,0.667,0.667,NA,0.667,NA,180,NA
526,4,3,260.167,214.833,0,198.1,1.333,0.943,NA,0.667,NA,90,-90
527,4,4,260.167,214.833,0,198.1,1.333,0.943,NA,0,NA,0,-90
528,4,5,261.5,215.5,0,168.1,2.824,1.491,NA,1.491,NA,26.565,26.565
529,4,6,261.5,215.5,0,166.1,2.824,1.491,NA,0,NA,0,-26.565
530,4,7,261.5,215.5,0,136.1,2.824,1.491,NA,0,NA,0,0
531,4,8,261.5,215.5,0,116.1,2.824,1.491,NA,0,NA,0,0
532,4,9,261.5,215.5,0,119.1,2.824,1.491,NA,0,NA,0,0
533,4,10,261.5,215.5,0,103.1,2.824,1.491,NA,0,NA,0,0
534,4,11,261.5,215.5,0,86.1,2.824,1.491,NA,0,NA,0,0
535,4,12,261.5,215.5,0,86.1,2.824,1.491,NA,0,NA,0,0
536,4,13,261.5,215.5,0,70.1,2.824,1.491,NA,0,NA,0,0
537,4,14,261.5,215.5,0,83.1,2.824,1.491,NA,0,NA,0,0
538,4,15,261.5,215.5,0,76.1,2.824,1.491,NA,0,NA,0,0
539,4,16,261.5,215.5,0,76.1,2.824,1.491,NA,0,NA,0,0
540,4,17,262.167,214.833,0,121.1,3.767,1.491,NA,0.943,NA,-45,-45
541,4,18,262.167,214.833,0,106.1,3.767,1.491,NA,0,NA,0,45
542,4,19,262.167,210.833,0,206.1,7.767,3.59,NA,4,NA,-90,-90
543,4,20,262.167,215.5,0,53.1,12.434,1.886,NA,4.667,NA,90,180
544,4,21,262.167,215.5,0,52.1,12.434,1.886,NA,0,NA,0,-90
545,4,22,262.167,215.5,0,62.1,12.434,1.886,NA,0,NA,0,0
546,4,23,262.167,215.5,0,63.1,12.434,1.886,NA,0,NA,0,0
547,4,24,262.167,215.5,0,57.1,12.434,1.886,NA,0,NA,0,0
548,4,25,261.5,215.5,0,62.1,13.1,1.491,NA,0.667,NA,180,180
549,4,26,263.5,216.167,0,51.1,15.208,3.333,NA,2.108,NA,18.435,-161.565
550,4,27,267.5,212.833,0,144.1,20.415,6.799,NA,5.207,NA,-39.806,-58.241
551,4,28,267.5,212.833,0,197.1,20.415,6.799,NA,0,NA,0,39.806
552,4,29,267.5,212.833,0,178.1,20.415,6.799,NA,0,NA,0,0
553,4,30,267.5,214.833,0,203.1,22.415,6.7,NA,2,NA,90,90
554,4,31,267.5,215.5,0,190,23.082,6.799,NA,0.667,NA,90,0
555,4,32,267.5,218.167,0,63,25.749,7.775,NA,2.667,NA,90,0
556,4,33,267.5,218.167,0,59,25.749,7.775,NA,0,NA,0,-90
557,4,34,268.833,218.167,0,58,27.082,8.944,NA,1.333,NA,0,0
558,4,35,269.5,220.167,0,67,29.19,10.541,NA,2.108,NA,71.565,71.565
559,4,36,269.5,220.167,0,71,29.19,10.541,NA,0,NA,0,-71.565
560,4,37,269.5,220.167,0,64,29.19,10.541,NA,0,NA,0,0
561,4,38,269.5,218.833,0,116,30.523,9.843,NA,1.333,NA,-90,-90
562,4,39,269.5,219.5,0,68,31.19,10.176,NA,0.667,NA,90,180
563,4,40,269.5,219.5,0,93,31.19,10.176,NA,0,NA,0,-90
564,4,41,270.167,219.5,0,112,31.857,10.75,NA,0.667,NA,0,0
565,4,42,270.167,220.833,0,55,33.19,11.47,NA,1.333,NA,90,90
566,4,43,270.167,220.833,0,61,33.19,11.47,NA,0,NA,0,-90
567,4,44,270.167,220.833,0,56,33.19,11.47,NA,0,NA,0,0
568,4,45,270.167,220.167,0,59,33.857,11.096,NA,0.667,NA,-90,-90
569,4,46,268.833,220.167,0,63,35.19,10,NA,1.333,NA,180,-90
570,4,47,267.5,220.167,0,55,36.523,8.969,NA,1.333,NA,180,0
571,4,48,267.5,220.167,0,47,36.523,8.969,NA,0,NA,0,-180
572,4,49,265.5,220.167,0,56,38.523,7.601,NA,2,NA,180,180
573,4,50,265.5,220.833,0,59,39.19,8.138,NA,0.667,NA,90,-90
574,4,51,265.5,220.833,0,66,39.19,8.138,NA,0,NA,0,-90
575,4,52,265.5,220.833,0,59,39.19,8.138,NA,0,NA,0,0
576,4,53,265.5,218.833,0,58,41.19,6.6,NA,2,NA,-90,-90
577,4,54,265.5,218.833,0,58,41.19,6.6,NA,0,NA,0,90
578,4,55,264.833,218.833,0,53.7,41.857,6.146,NA,0.667,NA,180,180
579,4,56,264.833,218.833,0,58.5,41.857,6.146,NA,0,NA,0,-180
580,4,57,264.833,217.5,0,52.5,43.19,5.207,NA,1.333,NA,-90,-90
581,4,58,264.167,217.5,0,54.5,43.857,4.714,NA,0.667,NA,180,-90
582,4,59,262.833,217.5,0,53.5,45.19,3.887,NA,1.333,NA,180,0
583,4,60,262.833,218.167,0,52.5,45.857,4.472,NA,0.667,NA,90,-90
584,4,61,262.833,218.167,0,51.1,45.857,4.472,NA,0,NA,0,-90
585,4,62,260.167,220.167,0,61.1,49.19,6.037,NA,3.333,NA,143.13,143.13
586,4,63,258.833,220.833,0,54.1,50.681,6.96,NA,1.491,NA,153.435,10.305
587,4,64,256.167,220.167,0,124.1,53.43,7.601,NA,2.749,NA,-165.964,40.601
588,4,65,255.5,219.5,0,91.1,54.372,7.542,NA,0.943,NA,-135,30.964
589,4,66,254.833,221.5,0,202.1,56.481,9.475,NA,2.108,NA,108.435,-116.565
590,4,67,258.167,224.167,0,81.1,60.749,10.349,NA,4.269,NA,38.66,-69.775
591,4,68,254.833,221.5,0,51.1,65.018,9.475,NA,4.269,NA,-141.34,-180
592,4,69,254.167,222.167,0,161.1,65.961,10.414,NA,0.943,NA,135,-83.66
593,4,70,252.833,222.833,0,192.5,67.452,11.795,NA,1.491,NA,153.435,18.435
594,4,71,254.167,227.5,0,164.5,72.305,14.907,NA,4.853,NA,74.055,-79.38
595,4,72,252.167,226.833,0,201.1,74.413,15.348,NA,2.108,NA,-161.565,124.38
596,4,73,252.833,231.5,0,163.1,79.127,19.09,NA,4.714,NA,81.87,-116.565
597,4,74,253.5,234.833,0,184.1,82.527,21.929,NA,3.399,NA,78.69,-3.18
598,4,75,253.5,235.5,0,195.1,83.193,22.559,NA,0.667,NA,90,11.31
599,4,76,252.167,236.833,0,208.1,85.079,24.267,NA,1.886,NA,135,45
600,4,77,251.5,236.833,0,221.1,85.745,24.513,NA,0.667,NA,180,45
601,4,78,254.833,240.833,0,101.1,90.952,27.333,NA,5.207,NA,50.194,-129.806
602,4,79,254.167,243.5,0,60.1,93.701,30.081,NA,2.749,NA,104.036,53.842
603,4,80,254.167,245.5,0,61.1,95.701,32.035,NA,2,NA,90,-14.036
604,4,81,254.167,246.167,0,123.5,96.368,32.687,NA,0.667,NA,90,0
605,4,82,252.833,244.167,0,180.5,98.771,31.048,NA,2.404,NA,-123.69,146.31
606,4,83,250.833,241.5,0,194.5,102.105,29.105,NA,3.333,NA,-126.87,-3.18
607,4,84,250.833,244.167,0,196.5,104.771,31.623,NA,2.667,NA,90,-143.13
608,4,85,250.833,244.167,0,196.5,104.771,31.623,NA,0,NA,0,-90
609,4,86,250.833,244.167,0,189.5,104.771,31.623,NA,0,NA,0,0
610,4,87,250.833,244.167,0,184.7,104.771,31.623,NA,0,NA,0,0
611,4,88,250.833,245.5,0,195.5,106.105,32.89,NA,1.333,NA,90,90
612,4,89,250.833,245.5,0,190.5,106.105,32.89,NA,0,NA,0,-90
613,4,90,250.833,245.5,0,185.7,106.105,32.89,NA,0,NA,0,0
614,4,91,250.833,245.5,0,158.9,106.105,32.89,NA,0,NA,0,0
615,4,92,250.833,245.5,0,152.9,106.105,32.89,NA,0,NA,0,0
616,4,93,250.833,245.5,0,136.9,106.105,32.89,NA,0,NA,0,0
617,4,94,252.833,244.167,0,163.9,108.508,31.048,NA,2.404,NA,-33.69,-33.69
618,4,95,252.833,244.167,0,163.9,108.508,31.048,NA,0,NA,0,33.69
619,4,96,252.833,244.167,0,125.9,108.508,31.048,NA,0,NA,0,0
620,4,97,250.833,244.833,0,125.9,110.617,32.256,NA,2.108,NA,161.565,161.565
621,4,98,250.833,244.833,0,90.9,110.617,32.256,NA,0,NA,0,-161.565
622,4,99,250.167,244.833,0,89.9,111.283,32.469,NA,0.667,NA,180,180
623,4,100,249.5,249.5,0,57.9,115.997,37.106,NA,4.714,NA,98.13,-81.87
624,4,101,248.833,251.5,0,63.9,118.106,39.215,NA,2.108,NA,108.435,10.305
625,4,102,248.167,250.167,0,55.9,119.596,38.163,NA,1.491,NA,-116.565,135
626,4,103,247.5,254.167,0,59.2,123.651,42.164,NA,4.055,NA,99.462,-143.973
627,4,104,247.5,249.5,0,55,128.318,37.765,NA,4.667,NA,-90,170.538
628,4,105,246.167,256.167,0,48.2,135.117,44.487,NA,6.799,NA,101.31,-168.69
629,4,106,244.167,260.833,0,68.2,140.194,49.554,NA,5.077,NA,113.199,11.889
630,4,107,242.833,263.5,0,141.2,143.175,52.515,NA,2.981,NA,116.565,3.366
631,4,108,242.167,268.833,0,160,148.55,57.766,NA,5.375,NA,97.125,-19.44
632,4,109,238.167,272.833,0,155.7,154.207,62.893,NA,5.657,NA,135,37.875
633,4,110,239.5,278.833,0,158,160.353,68.095,NA,6.146,NA,77.471,-57.529
634,4,111,240.167,279.5,0,182,161.296,68.524,NA,0.943,NA,45,-32.471
635,4,112,241.5,280.167,0,159.2,162.787,68.773,NA,1.491,NA,26.565,-18.435
636,4,113,242.167,283.5,0,197.2,166.186,71.802,NA,3.399,NA,78.69,52.125
637,4,114,246.167,286.833,0,169.9,171.393,74.132,NA,5.207,NA,39.806,-38.884
638,4,115,246.167,290.167,0,186.9,174.726,77.402,NA,3.333,NA,90,50.194
639,4,116,246.833,292.833,0,183.7,177.475,79.903,NA,2.749,NA,75.964,-14.036
640,4,117,248.167,297.5,0,153.9,182.329,84.291,NA,4.853,NA,74.055,-1.909
641,4,118,245.5,298.167,0,165.9,185.077,85.388,NA,2.749,NA,165.964,91.909
642,4,119,243.5,298.167,0,182.2,187.077,85.77,NA,2,NA,180,14.036
643,4,120,243.5,298.167,0,157.9,187.077,85.77,NA,0,NA,0,-180
644,4,121,243.5,298.167,0,112.9,187.077,85.77,NA,0,NA,0,0
645,4,122,243.5,298.167,0,129.9,187.077,85.77,NA,0,NA,0,0
646,4,123,243.5,300.833,0,152.9,189.744,88.383,NA,2.667,NA,90,90
647,4,124,243.5,302.167,0,157.9,191.077,89.691,NA,1.333,NA,90,0
648,4,125,243.5,302.167,0,139.9,191.077,89.691,NA,0,NA,0,-90
649,4,126,243.5,302.167,0,140.9,191.077,89.691,NA,0,NA,0,0
650,4,127,243.5,302.167,0,140.9,191.077,89.691,NA,0,NA,0,0
651,4,128,243.5,302.167,0,142.9,191.077,89.691,NA,0,NA,0,0
652,4,129,243.5,302.167,0,160.9,191.077,89.691,NA,0,NA,0,0
653,4,130,243.5,302.167,0,151.9,191.077,89.691,NA,0,NA,0,0
654,4,131,243.5,302.167,0,160.9,191.077,89.691,NA,0,NA,0,0
655,4,132,243.5,302.167,0,163.9,191.077,89.691,NA,0,NA,0,0
656,4,133,243.5,302.167,0,151.9,191.077,89.691,NA,0,NA,0,0
657,4,134,240.833,302.833,0,166.9,193.826,90.894,NA,2.749,NA,165.964,165.964
658,4,135,240.833,306.167,0,155.2,197.159,94.149,NA,3.333,NA,90,-75.964
659,4,136,240.167,307.5,0,154.9,198.65,95.594,NA,1.491,NA,116.565,26.565
660,4,137,240.167,307.5,0,53.2,198.65,95.594,NA,0,NA,0,-116.565
661,4,138,236.167,314.167,0,149.2,206.425,102.997,NA,7.775,NA,120.964,120.964
662,4,139,234.167,318.167,0,66.7,210.897,107.364,NA,4.472,NA,116.565,-4.399
