Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
583,4,119,430,1546,0,155.5,912.714,735.935,NA,22.627,NA,45,-18.435
584,4,120,426,1566,0,157.2,933.11,756.243,NA,20.396,NA,101.31,56.31
585,4,121,422,1566,0,49.3,937.11,756.677,NA,4,NA,180,78.69
586,4,122,414,1580,0,64.2,953.235,771.505,NA,16.125,NA,119.745,-60.255
587,4,123,402,1606,0,168.6,981.87,798.799,NA,28.636,NA,114.775,-4.97
588,4,124,404,1630,0,114.9,1005.953,822.35,NA,24.083,NA,85.236,-29.539
589,4,125,404,1630,0,35.1,1005.953,822.35,NA,0,NA,0,-85.236
590,4,126,358,1716,0,238.3,1103.483,914.061,NA,97.529,NA,118.142,118.142
591,4,127,338,1770,0,235.2,1161.068,970.649,NA,57.585,NA,110.323,-7.818
592,4,128,302,1818,0,224,1221.068,1024.515,NA,60,NA,126.87,16.547
593,4,129,318,1866,0,32.8,1271.664,1068.666,NA,50.596,NA,71.565,-55.305
594,4,130,288,1908,0,27.9,1323.278,1115.509,NA,51.614,NA,125.538,53.973
595,4,131,304,1918,0,27.7,1342.146,1122.328,NA,18.868,NA,32.005,-93.532
596,4,132,234,1916,0,21,1412.175,1135.072,NA,70.029,NA,-178.363,149.631
597,4,133,214,1912,0,20.2,1432.571,1136.164,NA,20.396,NA,-168.69,9.673
598,4,134,192,1908,0,17.2,1454.931,1138.17,NA,22.361,NA,-169.695,-1.005
599,4,135,180,1906,0,23.2,1467.097,1139.623,NA,12.166,NA,-170.538,-0.843
600,4,136,170,1910,0,24.2,1477.867,1146.347,NA,10.77,NA,158.199,-31.264
601,4,137,170,1910,0,22.2,1477.867,1146.347,NA,0,NA,0,-158.199
602,4,138,170,1910,0,17.2,1477.867,1146.347,NA,0,NA,0,0
603,4,139,170,1910,0,16.8,1477.867,1146.347,NA,0,NA,0,0
604,4,140,108,1910,0,25.8,1539.867,1166.027,NA,62,NA,180,180
605,4,141,78,1916,0,15.2,1570.461,1182.196,NA,30.594,NA,168.69,-11.31
606,4,142,72,1916,0,13.2,1576.461,1184.382,NA,6,NA,180,11.31
607,4,143,72,1916,0,12,1576.461,1184.382,NA,0,NA,0,-180
608,4,144,72,1916,0,13.3,1576.461,1184.382,NA,0,NA,0,0
609,4,145,40,1914,0,10,1608.524,1194.636,NA,32.062,NA,-176.424,-176.424
610,4,146,40,1914,0,12,1608.524,1194.636,NA,0,NA,0,176.424
611,4,147,40,1914,0,61.9,1608.524,1194.636,NA,0,NA,0,0
612,4,148,40,1914,0,85,1608.524,1194.636,NA,0,NA,0,0
613,4,149,40,1914,0,37.7,1608.524,1194.636,NA,0,NA,0,0
614,4,150,14,1918,0,72,1634.83,1208.669,NA,26.306,NA,171.254,171.254
615,4,151,10,1914,0,48.2,1640.486,1206.655,NA,5.657,NA,-135,53.746
616,4,152,10,1914,0,97.6,1640.486,1206.655,NA,0,NA,0,135
617,4,153,10,1914,0,112.1,1640.486,1206.655,NA,0,NA,0,0
618,4,154,10,1914,0,126.2,1640.486,1206.655,NA,0,NA,0,0
619,4,155,10,1914,0,92.2,1640.486,1206.655,NA,0,NA,0,0
